user_id,profile,study_hours,focus_score,completed_videos,breaks,active_days,streak_length,consistency_index,learning_efficiency,productivity_score,focus_trend,burnout_risk,completion_status,efficiency_ratio,break_overload,engagement_score,positive_momentum
STU_0614,struggling,1.73,15.0,11,6.8,9,0,25.3,2.6,26.9,1.04,1,0,8.19672131147541,1,17.8,1
STU_0615,consistent,5.12,79.8,37,2.3,24,11,82.3,40.92,74.1,7.47,0,1,15.28735632183908,0,65.38571428571429,1
STU_0616,overachiever,5.13,85.2,42,0.5,26,20,87.0,43.75,74.6,1.72,0,1,16.290630975143404,0,81.02857142857144,1
STU_0617,overachiever,6.29,90.6,41,0.0,28,30,93.7,56.95,80.9,1.99,1,1,14.178403755868544,0,92.94285714285714,1
STU_0618,overachiever,6.74,99.7,40,1.4,28,30,100.0,67.16,83.7,1.5,1,1,14.576023391812866,0,92.14285714285714,1
STU_0619,struggling,0.73,49.9,21,5.5,9,3,44.9,3.65,31.9,-3.83,1,0,60.12048192771084,1,29.014285714285716,0
STU_0620,consistent,3.66,82.1,46,3.0,19,14,67.0,30.05,63.6,11.75,0,1,21.835106382978722,0,70.80000000000001,1
STU_0621,struggling,1.3,54.8,7,3.6,16,0,10.0,7.13,28.5,-6.73,1,0,39.14285714285714,0,21.6,0
STU_0622,consistent,2.86,70.4,29,3.0,15,10,93.5,20.15,56.3,4.48,0,1,23.783783783783786,0,48.91428571428571,1
STU_0623,struggling,1.5,33.5,30,7.8,12,3,24.6,5.02,21.3,-8.49,1,0,20.9375,1,39.214285714285715,0
STU_0624,consistent,3.31,70.8,41,3.5,23,5,76.1,23.42,62.1,-0.17,0,1,20.762463343108504,0,61.15714285714286,0
STU_0625,consistent,3.49,69.3,50,1.3,23,12,99.5,24.21,64.0,12.59,0,1,19.303621169916433,0,75.85714285714286,1
STU_0626,overachiever,6.09,94.7,44,0.8,28,20,100.0,57.65,82.3,0.15,1,1,15.298869143780292,0,84.62857142857143,1
STU_0627,struggling,2.16,37.9,15,6.8,11,0,43.4,8.19,32.3,-6.35,1,0,16.769911504424776,1,23.0,0
STU_0628,consistent,4.33,81.7,31,1.6,19,14,69.2,35.34,60.2,4.1,0,1,18.442437923250566,0,58.8,1
STU_0629,consistent,3.96,77.1,50,3.2,16,12,67.2,30.55,56.8,1.42,0,1,18.99014778325123,0,68.85714285714286,1
STU_0630,consistent,3.0,79.5,35,1.6,18,11,74.2,23.88,51.3,7.84,0,1,25.64516129032258,0,57.785714285714285,1
STU_0631,consistent,4.46,81.0,38,1.2,19,13,75.8,36.09,57.1,6.78,0,1,17.763157894736842,0,63.32857142857143,1
STU_0632,consistent,3.45,86.6,46,1.0,29,19,71.3,29.9,62.6,5.77,0,1,24.394366197183096,0,86.15714285714286,1
STU_0633,overachiever,6.1,100.0,43,1.1,28,30,86.6,61.03,81.0,2.74,0,1,16.12903225806452,0,94.54285714285714,1
STU_0634,struggling,1.3,53.8,12,4.5,8,3,48.3,6.99,29.9,-1.97,1,0,38.42857142857142,0,20.814285714285713,0
STU_0635,consistent,2.53,84.0,37,2.6,25,6,69.3,21.24,54.2,2.01,0,0,31.93916349809886,0,61.02857142857143,1
STU_0636,struggling,1.98,40.2,15,4.1,10,2,44.2,7.98,29.9,-5.29,1,0,19.326923076923077,0,24.142857142857142,0
STU_0637,overachiever,6.66,91.8,45,1.2,29,19,91.7,61.08,81.4,2.35,0,1,13.579881656804734,0,85.35714285714286,1
STU_0638,struggling,2.44,40.3,17,6.5,3,0,53.7,9.85,43.2,-4.83,1,0,15.866141732283463,1,16.6,0
STU_0639,consistent,4.33,61.2,37,2.0,20,16,88.0,26.5,64.1,1.79,0,1,13.814898419864562,0,66.74285714285715,1
STU_0640,consistent,4.62,69.7,39,2.3,16,14,86.3,32.18,62.4,7.12,0,1,14.766949152542374,0,62.2,1
STU_0641,struggling,2.52,56.1,21,8.0,11,5,40.3,14.14,26.9,-4.64,1,0,21.412213740458014,1,33.15714285714286,0
STU_0642,struggling,1.11,40.4,24,5.6,5,0,38.7,4.48,30.0,-8.09,1,0,33.38842975206611,1,24.2,0
STU_0643,consistent,4.84,91.0,35,2.2,24,10,78.1,44.03,61.7,8.01,0,1,18.42105263157895,0,62.714285714285715,1
STU_0644,overachiever,7.11,85.1,48,0.4,26,24,96.0,60.53,81.2,5.36,0,1,11.803051317614424,0,90.11428571428571,1
STU_0645,overachiever,7.34,90.3,47,0.3,27,30,90.6,66.26,87.0,3.46,1,1,12.137096774193548,0,96.74285714285713,1
STU_0646,consistent,4.19,65.6,37,1.8,15,16,92.8,27.48,56.9,0.88,0,1,15.29137529137529,0,61.74285714285715,1
STU_0647,overachiever,7.53,97.8,46,1.2,30,17,87.3,73.65,89.4,1.07,0,1,12.817824377457406,0,85.01428571428572,1
STU_0648,consistent,2.99,75.6,50,2.2,19,6,96.0,22.58,56.2,4.8,0,1,24.466019417475724,0,65.42857142857143,1
STU_0649,struggling,0.89,23.1,13,4.8,8,2,36.2,2.05,18.1,-9.8,1,0,23.333333333333336,0,20.542857142857144,0
STU_0650,struggling,2.27,15.8,2,3.6,15,1,24.2,3.59,26.5,-5.7,1,0,6.666666666666667,0,17.67142857142857,0
STU_0651,overachiever,5.83,92.8,45,0.8,27,29,89.6,54.09,68.7,6.01,1,1,15.649241146711637,0,94.07142857142857,1
STU_0652,struggling,1.45,37.8,19,5.1,12,1,30.3,5.47,23.9,-5.58,1,0,24.387096774193544,1,28.271428571428572,0
STU_0653,struggling,0.5,37.1,10,5.0,16,0,29.4,1.86,24.2,-1.52,1,0,61.833333333333336,1,24.0,0
STU_0654,overachiever,5.8,92.6,45,0.2,26,20,97.8,53.71,77.8,-1.57,0,1,15.694915254237289,0,83.42857142857143,0
STU_0655,consistent,5.52,73.9,46,2.0,21,11,76.1,40.76,69.9,9.12,0,1,13.149466192170822,0,69.58571428571429,1
STU_0656,consistent,3.44,79.1,35,1.6,23,12,75.5,27.23,61.0,12.52,0,1,22.34463276836158,0,63.857142857142854,1
STU_0657,struggling,1.3,15.7,16,5.1,13,3,34.0,2.04,19.8,-2.65,1,0,11.214285714285714,1,29.014285714285716,0
STU_0658,struggling,2.6,49.1,16,7.5,7,4,45.5,12.78,42.4,-4.64,1,0,18.185185185185183,1,24.085714285714285,0
STU_0659,struggling,0.6,35.1,15,5.8,16,0,27.9,2.09,13.3,-0.68,1,0,50.142857142857146,1,28.0,0
STU_0660,struggling,0.72,39.9,4,5.0,14,3,54.7,2.85,28.8,-0.21,1,0,48.65853658536585,1,20.414285714285715,0
STU_0661,consistent,3.79,77.8,34,1.2,20,8,85.5,29.51,60.2,7.1,0,1,20.0,0,55.77142857142857,1
STU_0662,struggling,1.49,39.1,7,4.7,14,3,49.3,5.83,36.1,-2.69,1,0,24.59119496855346,0,22.814285714285717,0
STU_0663,consistent,4.58,93.2,39,2.5,29,19,75.3,42.64,70.7,6.16,0,1,19.914529914529915,0,80.55714285714286,1
STU_0664,overachiever,6.24,87.5,48,0.2,30,25,96.4,54.62,77.8,4.71,1,1,13.801261829652997,0,95.18571428571428,1
STU_0665,consistent,3.86,92.1,50,1.7,21,11,79.4,35.57,63.4,1.74,0,1,23.257575757575758,0,72.78571428571428,1
STU_0666,struggling,2.25,52.6,21,5.0,7,1,10.0,11.84,27.1,-3.63,1,0,22.382978723404253,1,24.871428571428574,0
STU_0667,consistent,4.82,67.6,33,1.4,20,11,84.0,32.58,57.7,10.94,0,1,13.739837398373982,0,58.18571428571428,1
STU_0668,struggling,0.76,28.3,11,3.9,3,0,37.7,2.17,29.6,-6.78,1,0,32.906976744186046,0,11.8,0
STU_0669,consistent,3.66,75.4,39,1.4,22,14,80.7,27.6,68.3,3.91,0,1,20.0531914893617,0,68.2,1
STU_0670,consistent,6.35,82.2,50,3.1,22,11,81.9,52.26,66.0,5.05,0,1,12.74418604651163,0,73.78571428571428,1
STU_0671,struggling,1.21,32.8,9,5.8,6,3,19.5,3.97,17.1,-1.41,1,0,25.038167938931295,1,16.41428571428571,0
STU_0672,consistent,3.6,86.8,47,2.7,21,7,82.4,31.22,75.3,2.72,0,1,23.459459459459456,0,66.1,1
STU_0673,consistent,4.48,84.4,37,3.2,26,14,73.7,37.8,60.3,10.94,0,1,18.427947598253276,0,70.6,1
STU_0674,struggling,1.82,47.3,19,5.6,11,1,46.2,8.63,31.5,-4.75,1,0,24.635416666666664,1,27.271428571428572,0
STU_0675,consistent,4.43,79.6,41,1.8,27,10,81.7,35.21,71.9,3.14,0,1,17.571743929359826,0,70.5142857142857,1
STU_0676,struggling,2.47,41.7,18,7.0,12,1,27.4,10.31,31.1,-6.32,1,0,16.22568093385214,1,27.471428571428568,0
STU_0677,overachiever,7.04,76.0,48,0.1,24,26,90.6,53.48,77.0,4.35,1,1,10.644257703081234,0,90.25714285714285,1
STU_0678,consistent,3.28,50.0,43,0.6,20,6,73.1,16.41,45.3,0.78,0,1,14.792899408284024,0,60.82857142857143,1
STU_0679,struggling,1.82,28.9,11,5.4,9,0,25.7,5.27,27.2,1.29,1,0,15.052083333333332,1,17.8,1
STU_0680,overachiever,8.27,97.1,48,1.1,29,23,88.4,80.31,95.4,0.63,1,1,11.600955794504182,0,92.04285714285714,1
STU_0681,struggling,0.78,27.3,23,3.6,12,1,25.1,2.14,17.2,-5.4,1,0,31.022727272727273,0,31.471428571428575,0
STU_0682,consistent,3.06,63.5,50,1.3,20,10,77.4,19.4,56.2,7.84,0,1,20.094936708860757,0,70.71428571428572,1
STU_0683,struggling,2.4,26.7,25,4.9,13,1,35.3,6.41,16.5,-1.89,1,0,10.68,0,34.07142857142857,0
STU_0684,consistent,3.55,71.9,37,1.5,23,13,89.8,25.54,65.0,4.21,0,1,19.698630136986303,0,66.52857142857144,1
STU_0685,struggling,1.41,35.5,18,3.4,3,2,29.9,5.02,25.4,-3.74,1,0,23.509933774834437,0,19.54285714285714,0
STU_0686,struggling,2.03,41.2,9,2.0,6,0,37.5,8.35,29.6,1.23,1,0,19.34272300469484,0,13.2,1
STU_0687,consistent,4.74,89.8,39,0.9,27,5,81.9,42.55,66.5,6.83,0,1,18.553719008264462,0,63.557142857142864,1
STU_0688,struggling,1.45,30.5,23,4.4,3,3,17.2,4.42,24.5,-3.74,1,0,19.677419354838708,0,24.614285714285717,0
STU_0689,consistent,2.97,62.0,27,1.7,20,17,79.7,18.42,59.2,10.79,0,1,20.19543973941368,0,59.81428571428572,1
STU_0690,struggling,1.74,63.0,2,3.3,11,3,45.3,10.96,41.1,-6.6,1,0,34.23913043478261,0,15.814285714285713,0
STU_0691,consistent,3.89,69.7,47,1.3,19,7,74.2,27.12,59.1,3.46,0,1,17.468671679197996,0,64.1,1
STU_0692,struggling,2.32,33.0,6,5.0,15,0,27.3,7.67,21.0,-10.46,1,0,13.636363636363637,1,19.8,0
STU_0693,consistent,3.79,74.5,36,2.4,20,14,81.0,28.25,64.0,0.64,0,1,19.151670951156813,0,63.8,1
STU_0694,struggling,0.77,49.8,18,5.3,12,0,24.8,3.85,27.5,0.34,1,0,57.241379310344826,1,26.4,1
STU_0695,consistent,4.76,58.1,33,1.7,22,7,74.9,27.65,62.0,4.87,0,1,11.954732510288068,0,55.900000000000006,1
STU_0696,consistent,4.19,50.0,35,1.7,18,12,92.0,20.94,62.6,1.06,0,1,11.655011655011656,0,58.857142857142854,1
STU_0697,consistent,3.6,68.3,40,0.8,22,14,85.2,24.63,53.1,5.74,0,1,18.459459459459456,0,69.0,1
STU_0698,consistent,4.86,66.5,45,2.6,20,7,94.8,32.29,63.2,9.31,0,1,13.40725806451613,0,63.5,1
STU_0699,overachiever,6.51,82.6,47,0.2,30,16,93.1,53.79,75.7,5.31,0,1,12.496217851739788,0,84.74285714285713,1
STU_0700,overachiever,5.0,79.7,46,1.8,28,24,84.4,39.87,77.1,-0.02,1,1,15.627450980392158,0,90.51428571428572,0
STU_0701,struggling,1.1,53.4,2,4.0,10,1,19.0,5.87,32.7,-4.33,1,0,44.49999999999999,0,12.67142857142857,0
STU_0702,struggling,1.01,29.5,19,3.8,16,3,32.4,2.98,26.8,-5.5,1,0,26.576576576576574,0,34.41428571428571,0
STU_0703,consistent,3.84,91.5,44,2.6,24,7,92.9,35.13,75.0,8.04,0,1,23.22335025380711,0,66.7,1
STU_0704,consistent,3.39,72.0,49,2.0,19,13,74.2,24.41,50.5,4.26,0,1,20.630372492836674,0,72.12857142857143,1
STU_0705,struggling,1.88,32.1,6,4.2,8,5,51.3,6.05,20.3,-8.64,1,0,16.212121212121215,0,18.15714285714286,0
STU_0706,consistent,4.3,76.7,49,2.2,22,12,76.8,32.95,54.9,13.13,0,1,17.431818181818183,0,74.05714285714285,1
STU_0707,overachiever,5.66,100.0,45,1.1,30,26,95.2,56.56,85.8,2.07,1,1,17.36111111111111,0,93.85714285714286,1
STU_0708,consistent,3.57,82.0,44,3.3,20,17,62.7,29.32,52.7,7.42,0,1,22.3433242506812,0,73.41428571428571,1
STU_0709,consistent,5.17,74.7,50,0.6,25,15,85.6,38.65,66.7,4.13,0,1,14.174573055028464,0,81.07142857142857,1
STU_0710,struggling,1.74,43.6,9,5.5,8,3,48.3,7.58,25.3,2.65,1,0,23.695652173913043,1,18.41428571428571,1
STU_0711,overachiever,6.58,83.5,46,1.8,26,20,92.6,55.01,76.0,4.26,1,1,12.5,0,84.22857142857143,1
STU_0712,overachiever,5.43,85.8,47,0.3,26,20,87.8,46.55,74.5,6.26,0,1,15.515370705244123,0,85.02857142857142,1
STU_0713,struggling,2.65,16.9,19,4.7,8,2,36.9,4.48,25.5,-5.74,1,0,6.145454545454545,0,25.34285714285714,0
STU_0714,struggling,2.18,51.2,17,4.2,12,0,46.2,11.17,36.6,-1.54,1,0,22.45614035087719,0,25.6,0
STU_0715,consistent,4.51,72.3,41,1.3,21,10,85.6,32.63,62.3,4.81,0,1,15.683297180043386,0,64.5142857142857,1
STU_0716,consistent,4.22,84.9,43,3.8,19,11,79.1,35.84,65.1,4.8,0,1,19.652777777777782,0,65.18571428571428,1
STU_0717,struggling,1.75,46.5,6,3.7,6,0,20.5,8.15,32.4,2.16,1,0,25.135135135135133,0,10.8,1
STU_0718,consistent,3.45,69.9,47,1.4,25,13,86.1,24.11,51.8,3.19,0,1,19.690140845070424,0,76.52857142857142,1
STU_0719,struggling,3.48,35.7,10,5.5,11,0,28.0,12.43,32.6,-0.14,1,0,9.972067039106145,1,19.0,0
STU_0720,overachiever,5.37,97.1,42,1.6,29,23,82.5,52.12,83.4,5.99,0,1,17.751371115173676,0,87.24285714285715,1
STU_0721,consistent,3.89,80.8,36,1.0,20,9,72.0,31.45,74.3,8.77,0,1,20.250626566416038,0,58.44285714285714,1
STU_0722,overachiever,6.77,92.0,46,1.5,28,22,90.3,62.23,79.6,2.9,0,1,13.391557496360992,0,88.37142857142857,1
STU_0723,struggling,0.62,55.5,12,5.9,10,2,24.1,3.44,22.1,-2.18,1,0,77.08333333333334,1,21.74285714285714,0
STU_0724,consistent,4.73,74.1,44,0.0,18,12,60.0,35.03,68.2,1.62,0,1,15.341614906832296,0,66.05714285714285,1
STU_0725,consistent,2.84,79.4,42,1.2,24,15,89.0,22.6,61.0,0.75,0,1,27.006802721088437,0,73.67142857142858,1
STU_0726,overachiever,5.81,83.4,45,1.2,28,30,92.3,48.48,78.7,2.27,1,1,14.111675126903556,0,96.14285714285714,1
STU_0727,struggling,2.54,34.2,9,4.0,5,2,30.2,8.7,31.5,0.02,1,0,12.954545454545455,0,14.342857142857142,1
STU_0728,struggling,1.04,33.9,15,5.5,12,2,23.1,3.53,13.8,-6.79,1,0,29.736842105263154,1,26.142857142857142,0
STU_0729,consistent,3.27,74.8,35,2.2,21,10,83.7,24.46,60.7,4.91,0,1,22.195845697329375,0,59.714285714285715,1
STU_0730,overachiever,7.81,94.4,44,2.3,26,30,93.6,73.7,98.1,4.4,0,1,11.934260429835653,0,93.34285714285714,1
STU_0731,consistent,5.02,80.7,40,3.2,25,10,77.5,40.53,70.0,4.66,0,1,15.761718750000004,0,67.71428571428572,1
STU_0732,overachiever,5.35,84.9,47,1.1,30,21,93.0,45.4,85.7,-3.44,0,1,15.57798165137615,0,90.1,0
STU_0733,struggling,2.38,15.0,15,3.3,7,4,26.6,3.57,15.3,-1.26,1,0,6.048387096774194,0,23.285714285714285,0
STU_0734,struggling,0.5,23.2,14,8.0,9,0,32.6,1.16,22.5,-1.14,1,0,38.666666666666664,1,20.200000000000003,0
STU_0735,consistent,4.1,59.2,36,1.3,20,14,72.7,24.28,51.5,5.68,0,1,14.095238095238098,0,63.8,1
STU_0736,consistent,4.15,65.1,40,2.1,24,8,68.0,26.99,56.7,8.49,0,1,15.317647058823528,0,64.57142857142857,1
STU_0737,overachiever,7.95,90.8,45,1.5,24,27,92.5,72.17,84.6,3.08,1,1,11.279503105590061,0,88.92857142857143,1
STU_0738,overachiever,7.28,84.6,48,0.3,25,19,91.4,61.55,76.8,3.32,1,1,11.463414634146341,0,83.75714285714285,1
STU_0739,overachiever,7.03,87.0,47,1.1,28,24,97.4,61.12,79.5,3.31,1,1,12.201963534361852,0,91.3142857142857,1
STU_0740,overachiever,6.47,83.9,42,0.8,26,25,81.2,54.29,75.4,1.89,0,1,12.770167427701676,0,86.38571428571429,1
STU_0741,struggling,1.19,52.8,2,2.8,9,1,43.0,6.25,29.8,-3.28,1,0,40.93023255813953,0,11.67142857142857,0
STU_0742,consistent,3.81,75.1,46,1.1,21,10,83.3,28.65,66.4,7.64,0,1,19.20716112531969,0,68.51428571428572,1
STU_0743,overachiever,6.72,86.7,47,1.1,30,26,82.9,58.32,73.3,-2.85,0,1,12.712609970674489,0,95.45714285714286,0
STU_0744,overachiever,6.1,77.6,46,0.4,29,20,93.9,47.39,75.1,3.4,1,1,12.516129032258066,0,87.22857142857143,1
STU_0745,consistent,2.55,65.0,33,2.2,22,9,84.4,16.57,39.1,5.12,0,1,24.528301886792455,0,58.042857142857144,1
STU_0746,struggling,2.72,48.7,8,4.8,15,2,28.5,13.25,32.1,-5.41,1,0,17.26950354609929,0,23.542857142857144,0
STU_0747,struggling,0.5,55.3,15,6.4,9,0,36.2,2.77,31.2,0.08,1,0,92.16666666666667,1,21.0,1
STU_0748,overachiever,7.05,94.6,48,1.0,28,24,91.6,66.67,89.4,0.08,1,1,13.230769230769232,0,92.11428571428571,1
STU_0749,struggling,3.04,41.0,2,6.9,6,1,28.5,12.47,32.0,-2.16,1,0,13.05732484076433,1,8.67142857142857,0
STU_0750,struggling,1.78,34.3,9,6.1,9,2,38.6,6.11,33.0,-4.46,1,0,18.244680851063826,1,18.34285714285714,0
STU_0751,struggling,1.35,24.0,2,6.5,11,3,41.5,3.23,20.9,-5.3,1,0,16.551724137931032,1,15.814285714285713,0
STU_0752,overachiever,5.39,81.8,38,1.2,25,26,98.5,44.06,76.1,4.74,1,1,14.899817850637524,0,83.25714285714285,1
STU_0753,consistent,3.78,95.0,30,1.8,21,14,78.8,35.93,85.9,6.37,0,1,24.48453608247423,0,60.0,1
STU_0754,overachiever,6.17,80.6,41,0.7,30,28,92.6,49.76,76.6,3.21,1,1,12.854864433811802,0,92.8,1
STU_0755,struggling,1.37,39.0,2,4.7,5,0,45.0,5.33,34.0,-8.43,1,0,26.530612244897956,0,6.6,0
STU_0756,consistent,4.25,65.0,40,1.0,24,16,66.8,27.6,53.2,0.44,0,0,14.942528735632186,0,73.14285714285714,1
STU_0757,struggling,0.8,51.3,16,3.5,3,1,27.4,4.09,40.3,-1.59,1,0,56.99999999999999,0,16.871428571428574,0
STU_0758,struggling,1.71,62.1,21,5.6,3,2,11.7,10.65,41.4,-3.61,1,0,34.30939226519337,1,21.942857142857143,0
STU_0759,struggling,1.05,36.8,7,8.0,6,3,37.9,3.87,30.4,-4.56,1,0,31.999999999999993,1,14.814285714285715,0
STU_0760,overachiever,6.17,93.2,46,0.6,24,30,99.2,57.49,84.3,1.52,1,1,14.864433811802234,0,92.94285714285715,1
STU_0761,consistent,4.63,79.6,44,1.9,25,10,94.1,36.86,73.2,7.17,0,1,16.82875264270613,0,70.91428571428571,1
STU_0762,overachiever,6.62,86.8,47,1.2,25,16,100.0,57.45,82.9,2.22,0,1,12.916666666666666,0,79.74285714285713,1
STU_0763,consistent,4.47,87.8,30,1.6,24,20,83.4,39.24,74.5,4.83,0,1,19.212253829321664,0,69.42857142857143,1
STU_0764,consistent,4.49,63.9,38,2.6,18,13,84.7,28.69,63.3,5.32,0,1,13.92156862745098,0,62.32857142857143,1
STU_0765,overachiever,6.19,81.6,47,0.0,27,18,91.1,50.51,71.0,4.98,1,1,12.972972972972972,0,83.88571428571429,1
STU_0766,struggling,1.59,22.5,28,5.6,4,2,27.9,3.57,20.3,0.72,1,0,13.31360946745562,1,28.542857142857144,1
STU_0767,overachiever,6.9,76.7,46,1.7,28,25,94.2,52.89,78.7,3.88,1,1,10.957142857142857,0,91.58571428571429,1
STU_0768,struggling,0.5,59.9,5,8.0,4,3,60.0,3.0,32.9,-5.92,1,0,99.83333333333333,1,11.214285714285714,0
STU_0769,consistent,4.23,84.4,36,1.3,21,15,84.9,35.72,63.1,-0.34,0,1,19.4919168591224,0,65.87142857142857,0
STU_0770,struggling,2.07,28.9,16,4.7,9,0,56.1,5.98,28.7,-7.69,1,0,13.317972350230415,0,21.8,0
STU_0771,overachiever,6.65,82.0,48,2.3,28,16,88.1,54.56,79.3,4.34,1,1,12.148148148148149,0,83.54285714285714,1
STU_0772,consistent,4.81,75.2,34,3.3,15,13,74.0,36.16,58.6,7.97,0,1,15.315682281059066,0,56.12857142857143,1
STU_0773,overachiever,5.23,97.1,48,0.9,27,22,84.3,50.75,74.5,2.46,1,1,18.21763602251407,0,88.97142857142856,1
STU_0774,struggling,2.2,42.5,13,6.6,8,3,34.5,9.35,43.2,-6.91,1,0,18.478260869565215,1,21.614285714285714,0
STU_0775,struggling,1.9,31.3,25,3.5,7,0,33.6,5.95,30.6,-2.39,1,0,15.65,0,27.0,0
STU_0776,struggling,1.32,15.0,9,8.0,17,1,27.9,1.97,13.7,-1.66,1,0,10.56338028169014,1,25.271428571428572,0
STU_0777,consistent,4.0,80.8,41,2.4,22,8,76.5,32.36,70.1,3.1,0,1,19.70731707317073,0,63.37142857142857,1
STU_0778,overachiever,6.37,86.8,44,0.3,26,22,98.1,55.3,76.2,-0.65,1,1,13.415765069551778,0,84.77142857142857,0
STU_0779,overachiever,7.87,96.0,45,1.4,29,27,94.6,75.55,89.7,1.04,1,1,12.04516938519448,0,93.92857142857143,1
STU_0780,struggling,1.77,31.2,11,5.0,10,1,16.4,5.53,18.5,-3.86,1,0,16.684491978609625,1,19.871428571428574,0
STU_0781,overachiever,7.25,89.3,45,2.3,30,22,91.5,64.76,86.6,2.8,0,1,12.149659863945578,0,89.57142857142857,1
STU_0782,overachiever,5.0,88.1,50,1.5,24,21,94.2,44.06,76.2,3.64,1,1,17.274509803921568,0,86.5,1
STU_0783,consistent,4.01,65.1,26,2.3,20,5,81.4,26.14,61.5,4.2,0,1,15.83941605839416,0,46.15714285714286,1
STU_0784,struggling,0.85,41.2,13,5.9,7,2,32.7,3.51,38.9,-4.95,1,0,43.36842105263158,1,19.542857142857144,0
STU_0785,consistent,3.65,85.5,33,2.3,19,22,76.9,31.21,66.3,6.84,0,1,22.8,0,68.97142857142858,1
STU_0786,struggling,0.98,15.0,24,4.6,12,5,21.4,1.47,13.7,-1.15,1,0,13.888888888888888,0,36.55714285714286,0
STU_0787,struggling,0.95,48.3,12,6.8,10,1,47.3,4.58,37.4,-2.06,1,0,45.99999999999999,1,20.67142857142857,0
STU_0788,struggling,1.53,37.7,4,6.6,4,1,21.4,5.78,26.3,-6.16,1,0,23.12883435582822,1,8.271428571428572,0
STU_0789,consistent,5.29,67.3,46,2.1,16,5,82.0,35.62,63.4,5.74,0,1,12.4860853432282,0,58.15714285714286,1
STU_0790,struggling,1.19,25.1,24,6.3,9,1,43.5,2.99,31.9,1.33,1,0,19.45736434108527,1,29.271428571428572,1
STU_0791,struggling,1.27,50.3,7,4.0,13,3,39.6,6.4,41.0,-4.2,1,0,36.71532846715328,0,21.814285714285717,0
STU_0792,overachiever,7.0,86.6,43,1.6,30,25,98.4,60.57,77.1,4.61,0,1,12.19718309859155,0,91.18571428571428,1
STU_0793,struggling,1.64,15.0,16,5.1,8,2,41.6,2.46,23.7,-4.48,1,0,8.620689655172415,1,22.942857142857143,0
STU_0794,overachiever,6.47,94.3,50,0.5,25,30,91.5,61.06,79.0,2.42,1,1,14.353120243531203,0,97.14285714285714,1
STU_0795,consistent,5.4,81.6,41,2.3,19,11,91.3,44.05,70.2,1.5,0,1,14.836363636363636,0,63.58571428571428,1
STU_0796,consistent,4.3,66.2,46,0.7,24,12,87.7,28.44,50.7,-0.17,0,1,15.045454545454549,0,73.65714285714286,0
STU_0797,overachiever,6.14,87.1,47,0.3,26,24,84.2,53.46,75.0,-1.21,1,1,13.958333333333334,0,89.3142857142857,0
STU_0798,struggling,0.97,58.2,16,6.3,7,1,59.6,5.67,37.8,-9.86,1,0,54.39252336448598,1,20.871428571428574,0
STU_0799,struggling,1.88,49.3,17,5.7,6,2,51.2,9.27,36.3,-9.52,1,0,24.898989898989896,1,21.742857142857144,0
STU_0800,struggling,0.67,46.9,14,4.3,10,2,47.2,3.14,34.8,-5.13,1,0,60.90909090909091,0,23.34285714285714,0
STU_0801,struggling,1.13,25.4,21,5.8,3,2,21.6,2.87,21.6,-6.96,1,0,20.65040650406504,1,21.942857142857143,0
STU_0802,struggling,0.66,42.7,20,4.6,7,0,43.2,2.81,26.2,-3.81,1,0,56.184210526315795,0,23.0,0
STU_0803,consistent,4.95,72.0,42,1.9,18,7,84.2,35.65,69.5,7.81,0,1,14.257425742574258,0,59.1,1
STU_0804,overachiever,6.82,73.9,44,1.2,29,24,94.4,50.4,77.4,8.41,1,1,10.679190751445088,0,89.91428571428571,1
STU_0805,overachiever,6.29,88.6,48,1.3,30,25,93.9,55.67,76.1,5.73,0,1,13.865414710485133,0,95.18571428571428,1
STU_0806,consistent,4.41,62.5,37,1.5,24,14,76.1,27.6,57.8,3.36,0,1,13.85809312638581,0,68.6,1
STU_0807,struggling,1.76,42.9,15,5.1,8,3,22.9,7.55,35.1,-5.26,1,0,23.064516129032256,1,23.214285714285715,0
STU_0808,struggling,0.5,16.0,13,4.0,10,0,37.5,0.8,6.8,-3.11,1,0,26.666666666666668,0,20.4,0
STU_0809,consistent,5.11,72.2,34,2.2,23,24,70.7,36.91,69.0,4.69,0,1,13.857965451055662,0,75.91428571428571,1
STU_0810,consistent,4.37,71.7,38,1.0,20,5,84.5,31.32,61.2,7.94,0,1,16.04026845637584,0,55.75714285714285,1
STU_0811,struggling,1.89,43.6,12,6.0,8,0,44.9,8.23,29.3,-1.36,1,0,21.90954773869347,1,17.6,0
STU_0812,struggling,1.87,43.7,6,5.9,10,0,33.6,8.17,32.5,-5.27,1,0,22.18274111675127,1,14.8,0
STU_0813,consistent,4.97,79.0,35,2.7,16,14,74.1,39.23,74.5,6.67,0,1,15.581854043392507,0,59.0,1
STU_0814,struggling,0.74,38.5,6,6.0,8,0,18.8,2.84,22.8,-5.1,1,0,45.833333333333336,1,12.8,0
STU_0815,consistent,1.5,82.9,42,3.1,20,12,63.3,12.44,54.7,0.61,0,1,51.8125,0,66.45714285714286,1
STU_0816,consistent,3.88,78.5,34,1.9,22,13,78.4,30.48,65.4,5.71,0,1,19.723618090452263,0,63.12857142857143,1
STU_0817,consistent,4.23,72.5,30,0.8,18,10,76.8,30.63,65.8,4.18,0,1,16.74364896073903,0,52.714285714285715,1
STU_0818,overachiever,7.03,77.2,45,1.3,30,22,94.7,54.29,85.3,-2.01,1,1,10.82748948106592,0,89.57142857142857,0
